EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,HireDate,Salary,SalaryHistory,PerformanceRating,WorkLifeBalance,JobSatisfaction,DistanceFromHome,Overtime,NumCompaniesWorked,YearsSincePromotion,LastPromotionDate,TrainingHoursLastYear,ManagerID,EmployeeStatus,Attrition
EMP_1922,40.0,female,single,Bachelors,Sales,Account Manager,12/14/2014,60959.0,53308,5.0,3.0,4,5,No,3,0.07713117831069638,2020-03-24,40,MGR_056,Laid Off,1
EMP_1670,39.0,female,Divorced,High School,Engineering,Engineering Manager,02/16/2016,126417.0,"72710,84818,98462,111996",2.0,3.0,2,10,No,3,0.6961075435408695,2022-05-20,16,MGR_165,Active,0
EMP_0187,38.0,Female,Divorced,Bachelor,Human Resources,Recruiter,20-12-2010,61556.0,,4.0,0.0,nan,21,No,8,,2015-07-27,8,MGR_177,Active,0
EMP_0384,30.0,Female,M,BA,Customer Support,Customer Rep,04/14/2019,27616.0,"23443,25051",3.0,3.0,4,1,No,6,4.9533161058882955,2021-05-21,1,MGR_102,Active,0
EMP_1219,28.0,M,Single,Bachelors,Customer Support,Support Specialist,2014-10-14,,,0.0,2.0,Low,13,No,2,1.6744824560749645,2024-01-09,17,MGR_119,Active,0
EMP_0054,39.0,MALE,Single,BS,Engineering,Software Engineer,2011-08-04,80605.0,"69990,75107",5.0,3.0,3,4,FALSE,0,1.3280799267772396,2020-11-14,19,MGR_122,Active,0
EMP_1752,40.0,Female,Married,Master,Engineering,Jr. Software Engineer,2015-11-07,69443.0,"50461,59325",4.0,4.0,4,10,N,5,,2023-03-01,2,MGR_198,Laid Off,1
EMP_0960,38.0,M,Married,High school,Sales,Account Manager,"July 05, 2019",65647.0,"42978,45917,52082,58418",3.0,4.0,4,27,Yes,2,3.93042314181489,2025-03-13,12,MGR_054,Active,0
EMP_1790,45.0,F,Married,Bachelors,Sales,Sales Manager,03/28/2020,96285.0,"62262,70593,78805,86492",3.0,2.0,4,10,No,1,4.663717114942908,2017-04-16,6,MGR_130,Active,0
EMP_0044,32.0,Male,Single,Bachelors,Human Resources,Recruiter,14-11-2019,73823.0,70043,3.0,4.0,4,,0,4,0.11664162494034552,2015-10-20,55,MGR_027,Active,0
EMP_0694,39.0,Male,Married,BA,Sales,Sr. Sales Rep,26-12-2021,70208.0,"47815,54024,58730,64124",3.0,3.0,3,30,Yes,1,2.3745838330994395,2017-06-11,12,MGR_155,Active,0
EMP_0506,31.0,Female,married,Bachelor,HR,HR Specialist,"September 18, 2018",46068.0,,4.0,4.0,3,30,No,1,,2024-03-19,6,,Resigned,1
EMP_0397,21.0,M,single,Masters,sales,Sales Rep,"January 19, 2024",57845.0,,4.0,3.0,2,16,1,1,3.8179654845788056,2017-04-11,50,MGR_106,Active,0
EMP_1990,38.0,Male,married,High School,Sales,Sr. Sales Rep,"September 29, 2016",88308.0,"61086,68014,75473",4.0,3.0,4,13,Yes,4,1.0905782154118457,2017-02-26,20,MGR_065,Resigned,1
EMP_1810,42.0,Male,single,Bachelors,Engineering,Jr. Software Engineer,"April 25, 2019",71952.0,"48044,54213,63257",3.0,3.0,4,3,No,1,3.054877074837078,2017-03-17,6,MGR_026,Terminated,1
EMP_0710,48.0,Female,Married,High School,Enginnering,Senior Engineer,10/25/2022,174545.0,"108988,126905,133786,150111",3.0,2.0,4,1,1,3,0.3364398700281518,2022-06-03,24,MGR_151,Terminated,1
EMP_1970,44.0,MALE,Married,PhD,Customer Support,CS Manager,2024-07-04,73531.0,"55345,61206,69086",1.0,1.0,3,17,nan,1,6.03740043176718,2019-11-09,33,MGR_190,Active,0
EMP_0848,54.0,Female,S,MS,Finance,Financial Analyst,2019-09-06,54563.0,"39128,43495,47326",3.0,3.0,4,27,No,4,2.7373347636323957,2023-09-06,18,MGR_155,Active,0
EMP_1651,39.0,Male,married,PhD,R&D,Research Scientist,05/12/2022,89347.0,77649,3.0,1.0,3,5,Yes,1,4.102451571131223,2022-05-29,15,,Active,0
EMP_1982,23.0,F,married,Master,Engineering,Engineering Manager,13-06-2015,120881.0,105694,2.0,2.0,2,45,Yes,1,1.0931616260322465,2021-06-15,42,MGR_168,Resigned,1
EMP_0153,29.0,F,married,Bachelor,sales,Account Manager,08/22/2015,86572.0,,1.0,2.0,2,25,No,1,0.2647934714029067,2022-01-01,15,MGR_125,Active,0
EMP_1175,28.0,F,single,BS,Customer Support,Support Specialist,"May 29, 2022",48398.0,"31483,35701,41291,45252",3.0,2.0,High,3,No,1,0.4518770495857795,,19,MGR_044,Active,0
EMP_1534,33.0,M,Divorced,MA,Marketing,Marketing Manager,2019-11-17,83156.0,,3.0,2.0,Medium,20,No,1,0.09718328593052751,2024-10-14,16,MGR_093,Active,0
EMP_0303,40.0,male,married,Bachelors,IT,System Admin,03/03/2023,72560.0,,2.0,1.0,3,2,No,1,6.5866709019435215,2020-10-22,7,MGR_168,Active,0
EMP_1246,25.0,Male,Married,MS,Sales,Sr. Sales Rep,17-11-2010,58123.0,,3.0,4.0,4,1,1,1,0.2893295678545077,2017-12-29,11,MGR_087,Active,0
EMP_1235,28.0,M,Single,Bachelors,Operations,Process Specialist,10/15/2020,76421.0,"60345,65045,69266",4.0,3.0,3,19,No,3,2.846631324744282,2022-02-12,14,MGR_042,Resigned,1
EMP_0008,41.0,Female,Married,High School,HR,Recruiter,2020/15/30,54467.0,,3.0,2.0,2,50,Yes,3,0.15876779652089718,2016-06-16,8,MGR_035,Active,0
EMP_1141,32.0,Female,married,Masters,Engineering,DevOps Engineer,02/01/2017,91311.0,"64053,73199,77920,86183",3.0,4.0,2,48,Yes,8,2.2361925936579397,2022-02-23,10,MGR_194,Active,0
EMP_0504,39.0,Female,Married,Bachelor,Customer Service,Support Specialist,09/09/2018,48562.0,"33308,37169,42726",3.0,3.0,3,24,No,1,3.5173553926714844,2025-03-22,10,MGR_049,Terminated,1
EMP_0100,33.0,Female,single,Bachelor,Marketting,Marketing Specialist,13-02-2014,57650.0,"43163,45678,51415",3.0,2.0,Low,9,No,4,0.5277882878313366,2024-05-13,59,MGR_033,Active,0
EMP_1344,44.0,Female,Married,High School,Operations,Operations Manager,08/20/2023,83711.0,"68609,76767",4.0,3.0,2,15,Yes,1,1.2082460258455916,2020-06-15,42,,Active,0
EMP_0959,39.0,M,married,Masters,Operations,Process Specialist,"April 20, 2012",60274.0,56722,1.0,2.0,4,26,No,1,2.95828677913876,2022-08-31,11,MGR_167,Active,0
EMP_1936,22.0,F,married,High School,Operations,Process Specialist,02/09/2017,57494.0,"49469,53525",3.0,3.0,4,45,Yes,5,1.1748822432754207,2015-08-04,2,,Active,0
EMP_0208,39.0,F,married,Bachelor,Marketing,Marketing Manager,"February 14, 2020",79253.0,"51554,59945,69173,73879",3.0,5.0,1,4,1,2,,2020-04-16,23,MGR_083,Laid Off,1
EMP_1621,35.0,female,married,BA,Marketing,Digital Marketer,02/23/2017,74574.0,"46971,52362,56075,63824",4.0,4.0,3,4,No,0,2.5817308688358884,2017-06-18,4,MGR_147,Terminated,1
EMP_1785,35.0,Female,married,BS,Enginnering,Software Engineer,05-03-2010,76535.0,"60845,68211",5.0,5.0,Medium,3,No,4,3.13066159231463,2019-01-17,0,,Active,0
EMP_1515,34.0,Male,married,High School,Engineering,DevOps Engineer,07/21/2022,91900.0,"70094,74002,85802",5.0,1.0,3,5,No,2,5.337245820282172,2017-06-19,24,MGR_082,Active,0
EMP_1625,49.0,female,Divorced,BS,sales,Sales Rep,2022-07-30,46549.0,"29173,33129,35452,41249",1.0,4.0,3,26,Yes,3,0.7085772672324752,,44,MGR_158,Active,0
EMP_1056,29.0,female,Divorced,Bachelor,Customer Service,Customer Rep,"July 21, 2014",50679.0,,3.0,4.0,Low,2,No,3,1.5258198171808157,2024-10-19,13,,Active,0
EMP_1306,27.0,F,Married,Bachelor,Operations,Operations Manager,09/12/2015,84232.0,,3.0,3.0,Very Low,41,No,5,1.2729437428046657,2018-10-23,1,MGR_151,Resigned,1
EMP_0761,30.0,F,Single,High School,Engineering,Engineering Manager,11/24/2013,147955.0,"87606,98554,114550,127495",,4.0,2,15,No,2,,2023-03-12,15,MGR_174,Resigned,1
EMP_0700,33.0,female,Single,Master,Sales,Sales Representative,2013-11-30,63224.0,59646,1.0,3.0,3,4,Y,0,4.3457730749089185,2016-03-27,38,MGR_125,Active,0
EMP_1758,42.0,male,S,Bachelors,Enginnering,Software Engineer,"June 16, 2014",97350.0,"75804,86415",3.0,3.0,5,4,No,0,1.7955755429962332,2024-05-21,10,MGR_164,Terminated,1
EMP_1947,38.0,male,married,Bachelor,R&D,Product Developer,12/27/2010,79307.0,,3.0,4.0,Very Low,5,No,3,2.646476804288322,2025-05-07,22,MGR_176,Active,0
EMP_1805,20.0,female,Married,Master,Finance,Finance Manager,"June 27, 2015",72487.0,,1.0,3.0,4,7,Yes,1,0.6826107973266355,2022-04-15,29,MGR_143,Active,0
EMP_1580,28.0,Female,Married,MA,Sales,Sr. Sales Rep,"July 20, 2019",84706.0,,3.0,4.0,3,1,Yes,2,0.3161045869566489,2019-02-26,3,MGR_113,Active,0
EMP_9297,36.0,M,Married,High School,Finance,Finance Manager,"March 25, 2017",70479.0,,2.0,4.0,4,6,Yes,3,1.003645812618873,2015-08-11,7,,Active,0
EMP_1186,42.0,Female,M,PhD,Marketing,Marketing Manager,"September 02, 2022",58721.0,"45102,51154",2.0,3.0,1,3,nan,3,1.8915147660539913,2018-09-19,27,MGR_026,Terminated,1
EMP_1072,,Female,Married,Master,Marketing,Marketing Manager,"August 11, 2016",73009.0,"49127,53765,59189,68831",4.0,1.0,3,36,N,2,2.67894259707872,,48,MGR_136,Laid Off,1
EMP_0827,47.0,Male,married,PhD,Engineering,Jr. Software Engineer,"March 09, 2021",67186.0,"48916,53858,59517",2.0,,1,9,No,0,0.30075151887177043,2019-10-27,19,MGR_165,Terminated,1
EMP_0674,32.0,Female,single,MS,Engineering,Senior Engineer,"June 09, 2016",82185.0,75976,4.0,4.0,3,7,No,5,0.3532384541111994,2017-04-01,9,MGR_094,Active,0
EMP_0215,32.0,F,married,MA,Finance,Senior Analyst,26-08-2014,89064.0,"56626,63554,68586,76759",2.0,4.0,5,18,No,1,2.159880562043048,2017-08-26,27,,Terminated,1
EMP_1864,21.0,Female,Married,Bachelors,Engineering,Engineering Manager,04/26/2024,99217.0,"79091,85953",3.0,3.0,4,18,No,1,1.016019181997734,2016-01-26,0,MGR_105,Active,0
EMP_1220,52.0,M,married,Master,Sales,Account Manager,2020-01-28,70383.0,"61558,66060",3.0,2.0,3,6,No,4,1.6304991195826606,2023-07-31,29,MGR_077,Active,0
EMP_1986,39.0,F,single,Bachelor,HR,HR Specialist,"June 21, 2017",37919.0,35605,3.0,3.0,4,20,FALSE,5,1.7766018171061533,2021-11-16,34,MGR_011,Active,0
EMP_0948,29.0,male,married,Bachelor,Human Resources,Recruiter,05/19/2015,49427.0,"37924,40144,42306",3.0,4.0,5,8,Yes,0,1.1059810692469911,2018-10-25,20,MGR_076,Active,0
EMP_1881,42.0,Male,Married,Bachelor,HR,HR Generalist,03-12-2022,44675.0,"31277,33913,37429,41129",3.0,2.0,4,5,N,4,8.114148338472557,2019-06-12,78,MGR_028,Active,0
EMP_1204,39.0,Female,Married,Bachelor,Sales,Sales Rep,2010-10-11,49023.0,"39852,42208,45723",4.0,3.0,3,7,No,1,1.2149394175478958,,9,MGR_082,Active,0
EMP_0206,27.0,Male,M,MS,Finance,Financial Analyst,2015-12-20,,,2.0,3.0,4,23,Yes,4,2.008416953959244,2023-11-05,56,MGR_061,Resigned,1
EMP_1418,37.0,F,Single,Bachelor,Sales,Sales Representative,2023-07-15,44059.0,"28825,30763,32571,37475",3.0,4.0,3,1,No,0,3.5619718241430642,2020-11-07,12,MGR_016,Terminated,1
EMP_1101,42.0,female,Single,MA,Operations,Process Specialist,01/19/2023,51875.0,"38539,43012,48076",4.0,5.0,4,43,TRUE,1,1.0346410384627767,2023-06-02,9,MGR_173,Terminated,1
EMP_1092,34.0,male,Single,High School,Sales,Account Manager,"January 14, 2020",67507.0,"51541,58726",3.0,5.0,4,1,Yes,1,1.1049525613799256,2016-01-29,24,MGR_110,Active,0
EMP_1635,32.0,Female,Single,Bachelors,Operations,Operations Manager,24-08-2018,89770.0,79805,3.0,3.0,2,13,Yes,0,0.3305902233381607,2021-02-20,14,MGR_161,Terminated,1
EMP_0306,35.0,MALE,Single,PhD,Customer Support,Support Specialist,"October 13, 2013",42929.0,,2.0,4.0,1,10,No,3,4.876648471221753,2024-07-21,1,,Active,0
EMP_0786,43.0,F,single,Bachelor,Marketing,Digital Marketer,17-03-2016,53776.0,"37159,42050,44900,49713",4.0,3.0,3,9,Yes,2,0.13987456767971002,2017-09-21,0,MGR_114,Active,0
EMP_0704,23.0,MALE,Married,MS,Operations,Ops Analyst,2019-05-24,47830.0,"38048,40956",3.0,4.0,Low,25,No,3,1.7377443287289431,2020-03-08,0,MGR_138,Active,0
EMP_1771,35.0,female,married,Master,Operations,Operations Analyst,05/11/2021,67069.0,"54715,58032",3.0,3.0,4,12,Yes,3,3.731162068371513,2016-11-09,39,MGR_043,Resigned,1
EMP_1876,46.0,male,Single,PhD,Finance,Finance Manager,07/31/2011,88638.0,80070,4.0,5.0,4,,No,3,1.1403079628502786,2019-04-01,29,MGR_163,Laid Off,1
EMP_0495,47.0,M,Married,Master,Operations,Process Specialist,2022-10-03,47207.0,40387,3.0,4.0,4,31,No,0,1.3853917124296415,,43,MGR_128,Active,0
EMP_0113,35.0,female,single,High School,sales,Sales Rep,"October 19, 2016",57338.0,"36386,38715,44476,48908",3.0,3.0,1,2,Yes,3,5.431427805877297,,13,MGR_052,Terminated,1
EMP_1011,45.0,male,Married,Bachelors,Human Resources,HR Manager,"October 30, 2019",60917.0,"49546,53467,57214",3.0,4.0,2,6,No,2,1.3101981616705718,2024-09-15,31,MGR_151,Active,0
EMP_1211,25.0,female,Married,Master,Marketing,Marketing Manager,02/02/2019,67901.0,64234,4.0,2.0,2,1,No,3,0.567377657935754,2024-07-31,5,MGR_195,Active,0
EMP_1883,25.0,M,Married,Bachelor,Sales,Sales Rep,28-05-2015,39841.0,"32983,35989",3.0,4.0,4,25,No,2,6.649055921642687,2024-02-29,24,MGR_077,Active,0
EMP_0261,27.0,F,Married,BS,HR,HR Specialist,Invalid Date,45860.0,"34717,40372",1.0,2.0,3,19,Yes,1,6.462450908467225,2021-12-03,13,,Active,0
EMP_1829,34.0,male,Divorced,Bachelors,Engineering ,Software Engineer,13-02-2024,100052.0,95004,4.0,5.0,4,19,No,4,2.717280615238854,2017-02-09,26,MGR_079,Active,0
EMP_1162,53.0,male,Divorced,Master,IT,Software Engineer,16-11-2011,92627.0,"73982,85507",3.0,5.0,3,28,No,0,,2020-05-05,13,MGR_165,Active,0
EMP_0958,38.0,Male,single,Master,Sales,Sales Rep,05/26/2015,48045.0,"29767,34382,36979,43259",5.0,2.0,4,12,No,2,2.272582809781455,,10,MGR_117,Active,0
EMP_0344,30.0,Female,Single,Master,Engineering,Software Engineer,13-06-2010,80160.0,"65770,74094",2.0,4.0,3,1,Yes,3,0.5501318379277215,,11,MGR_008,Active,0
EMP_1751,18.0,Female,single,BS,Finance,Senior Analyst,"June 25, 2012",72261.0,,4.0,5.0,High,9,Yes,1,0.9959694001730922,2019-05-31,10,MGR_034,Active,0
EMP_1955,30.0,female,Married,Masters,Operations,Operations Analyst,2015-02-28,61910.0,"42165,46952,52128,55510",6.0,3.0,3,1,No,2,8.983717758415496,2019-01-26,13,,Active,0
EMP_1721,39.0,F,single,Master,Marketing,Digital Marketer,03/13/2018,63256.0,55317,4.0,4.0,1,4,No,2,3.370517742447763,2024-06-05,7,MGR_199,Active,0
EMP_0356,26.0,M,Married,High School,R&D,Research Scientist,14-11-2022,84177.0,"73908,78131",3.0,3.0,4,12,No,2,0.22099776289610246,2022-10-11,1,MGR_185,Active,0
EMP_0374,42.0,Male,single,Master,Enginnering,Software Engineer,"September 03, 2019",93273.0,87080,2.0,3.0,3,7,No,3,5.225493861114999,2020-01-21,15,MGR_166,Terminated,1
EMP_0601,41.0,F,Single,Masters,Finance,Finance Manager,2015-09-06,82266.0,,4.0,5.0,4,50,N,3,0.6355519445387365,2024-08-30,1,MGR_119,Active,0
EMP_0964,40.0,female,S,Bachelors,Operations,Process Specialist,"May 04, 2016",51037.0,"39207,44754",6.0,4.0,3,16,No,3,2.1151697357530397,2024-10-29,12,MGR_116,Active,0
EMP_0719,32.0,Male,S,Masters,Engineering,Software Engineer,"June 16, 2020",87766.0,"57132,66026,74214,80699",5.0,5.0,5,4,No,3,11.474642550548266,2017-02-15,38,MGR_174,Active,0
EMP_0210,65.0,M,Married,Master,Customer Support,Customer Rep,32-12-2021,40797.0,,5.0,3.0,2,1,No,2,1.3244317404501569,2015-11-13,7,MGR_105,Active,0
EMP_1138,25.0,female,M,PhD,Operations,Operations Manager,02/09/2022,102941.0,,4.0,4.0,5,9,No,2,0.06070396832628644,2024-09-03,19,MGR_146,Resigned,1
EMP_1863,41.0,F,Married,High School,Engineering,DevOps Engineer,05-07-2011,96171.0,"67707,76966,86889",4.0,5.0,2,4,No,3,0.679597205351924,2024-03-12,3,MGR_094,Active,0
EMP_0909,40.0,female,S,Master,Sales,Sales Rep,32-12-2021,51041.0,"40900,44523",2.0,2.0,2,24,Y,2,0.8039782788974077,2020-06-10,18,MGR_132,Resigned,1
EMP_0757,38.0,Male,single,Bachelors,Engineering ,Senior Engineer,06/28/2022,100146.0,"71474,81943,92925",4.0,1.0,Very Low,13,No,5,1.0312404900073482,2023-04-23,44,,Terminated,1
EMP_0995,26.0,Female,D,Masters,sales,Account Manager,19-03-2023,74399.0,"48254,51234,56362,64620",4.0,3.0,Very Low,,Yes,2,1.5075552577380686,2022-03-18,5,MGR_057,Active,0
EMP_1163,23.0,Male,Married,Masters,Engineering,DevOps Engineer,2020-11-29,94777.0,"77023,83763",4.0,3.0,4,1,Yes,0,3.475973009267452,2023-06-15,29,MGR_020,Active,0
EMP_1896,32.0,Female,married,BS,Marketing,Digital Marketer,2015-06-08,63032.0,"54221,58412",2.0,2.0,3,,No,7,0.1551095439076349,2017-02-16,21,,Active,0
EMP_1581,36.0,female,Married,BS,Engineering ,Software Engineer,25-11-2015,87079.0,,3.0,5.0,Medium,3,Yes,1,0.8128893948513648,2020-03-26,49,MGR_199,Active,0
EMP_1561,34.0,F,Single,High School,Marketing,Marketing Manager,"February 13, 2012",75273.0,"55007,64034",1.0,2.0,2,7,FALSE,1,,2016-03-09,20,MGR_133,Active,0
EMP_0320,33.0,female,Divorced,MA,sales,Sales Manager,"December 16, 2011",75081.0,"51949,56911,66833",1.0,4.0,4,5,No,-10,2.633944939838904,2022-06-23,2,MGR_092,Active,0
EMP_0545,18.0,M,married,Master,Marketing,Marketing Analyst,"October 07, 2012",62671.0,54486,3.0,2.0,3,1,No,3,0.46213003661508667,2024-06-07,6,,Active,0
EMP_0267,48.0,male,Divorced,Bachelors,Sales,Sr. Sales Rep,2016-08-13,71103.0,65265,2.0,5.0,3,10,No,0,0.9215098888075981,2016-02-13,37,MGR_074,Active,0
EMP_0055,43.0,male,single,High School,Engineering,Senior Engineer,29-04-2010,153362.0,,3.0,4.0,1,6,No,2,0.7905910057310307,,6,MGR_082,Active,0
EMP_0273,44.0,Male,Single,Bachelors,R&D,Research Scientist,14-09-2011,108075.0,"66288,76553,82636,93591",4.0,2.0,5,26,Yes,5,1.0471698000215806,2015-11-21,17,MGR_109,Active,0
EMP_1433,41.0,Male,Divorced,High School,Marketing,Digital Marketer,03/25/2017,66419.0,"51720,60530",4.0,0.0,2,40,No,1,5.521214428652238,2019-03-17,1,MGR_154,Active,0
EMP_1537,39.0,female,Married,PhD,Human Resources,HR Manager,"August 02, 2022",79940.0,68423,4.0,2.0,4,4,No,1,0.8461468679198162,2021-02-18,12,MGR_178,Active,0
EMP_0922,26.0,Male,S,Bachelor,sales,Sales Manager,08/28/2024,119584.0,109161,3.0,5.0,4,50,TRUE,5,0.1948602701307268,2016-09-05,11,MGR_119,Active,0
EMP_1977,43.0,female,S,PhD,Sales,Sales Rep,06/21/2021,42017.0,,5.0,2.0,High,14,No,3,0.9371029489213006,2021-01-22,1,,Active,0
EMP_1607,35.0,F,single,Master,Human Resources,HR Specialist,08-03-2016,53122.0,"41585,46459",2.0,,4,10,No,2,1.0823232165922145,2018-03-13,26,,Active,0
EMP_0649,33.0,Female,Divorced,High School,Human Resources,HR Manager,"July 20, 2015",82023.0,70483,3.0,1.0,2,3,Yes,1,,2025-03-27,23,MGR_190,Active,0
EMP_0787,41.0,Male,Single,Master,Enginnering,Software Engineer,2012-08-03,98951.0,"68835,80285,85847",2.0,1.0,3,2,No,1,,2018-11-24,5,MGR_084,Active,0
EMP_1493,30.0,MALE,single,PhD,Sales,Sales Representative,14-08-2024,53419.0,49811,3.0,3.0,4,1,Y,3,3.339758481945111,2021-10-13,19,MGR_065,Terminated,1
EMP_0226,43.0,Female,M,Master,IT,IT Specialist,2020-11-27,88280.0,"57537,66829,76032",5.0,3.0,Very High,49,Yes,3,0.27046417759209573,2018-10-29,22,,Active,0
EMP_1884,,Male,single,Bachelor,Engineering,Jr. Software Engineer,2019-05-04,62519.0,56233,3.0,3.0,5,3,No,1,0.04722505168208301,2021-07-18,21,MGR_154,Active,0
EMP_0112,34.0,Male,Single,Master,IT,Software Engineer,2022-05-08,81803.0,,1.0,4.0,3,1,Yes,2,-1.3112369221928377,2022-11-18,27,MGR_140,Resigned,1
EMP_1239,39.0,M,married,Bachelor,Sales,Account Manager,2017-01-06,71990.0,"45918,52333,59864,65406",4.0,4.0,3,20,Yes,2,1.583044565311691,2023-07-03,16,MGR_125,Active,0
EMP_1284,42.0,female,Married,High school,Human Resources,HR Specialist,02-09-2018,56967.0,,2.0,4.0,4,47,No,1,1.005434414128299,2016-04-25,7,MGR_111,Active,0
EMP_0918,36.0,Male,married,Masters,Operations,Process Specialist,"April 10, 2012",63368.0,"48308,54610",3.0,2.0,3,,No,0,0.5493079423224706,2024-08-31,44,MGR_092,Active,0
EMP_0836,36.0,Male,Single,Bachelors,Finance,Senior Analyst,12/18/2022,78552.0,"50946,54928,63667,67026",2.0,4.0,1,16,Yes,3,0.3841426916020479,,32,MGR_026,Resigned,1
EMP_0124,23.0,M,S,PhD,Marketting,Marketing Specialist,2011-05-29,55781.0,"41017,45015,48302",3.0,4.0,High,8,No,0,0.4405781378805634,,22,MGR_061,Active,0
EMP_1746,36.0,Female,married,Master,Sales,Sales Rep,06-03-2018,59014.0,"45661,53192",3.0,4.0,3,9,No,1,2.0715451237466738,2020-12-19,41,MGR_115,Terminated,1
EMP_0968,49.0,Female,Single,Bachelor,Sales,Sales Representative,12/20/2017,54625.0,50318,3.0,4.0,4,21,No,0,0.07381998927960566,2023-05-10,13,MGR_166,Resigned,1
EMP_1152,18.0,male,Divorced,Bachelors,Sales,Sales Representative,08-08-2018,58159.0,"44281,46934,50987",4.0,3.0,5,,No,0,4.432233826276562,2023-07-27,8,MGR_166,Resigned,1
EMP_1037,25.0,male,married,Bachelors,Operations,Operations Manager,"March 03, 2022",92525.0,84484,3.0,4.0,5,14,Yes,2,0.43680142395889154,2019-07-25,4,,Terminated,1
EMP_1759,47.0,F,D,High School,Finance,Financial Analyst,2011-09-22,68387.0,"55972,62898",4.0,3.0,Medium,7,nan,2,0.9991151738667801,2017-08-27,10,MGR_169,Active,0
EMP_0353,41.0,male,Single,High School,Finance,Accountant,"October 07, 2013",61446.0,"42893,49832,52766",4.0,3.0,3,5,No,1,2.2845191354447683,2015-10-10,7,MGR_095,Active,0
EMP_0275,27.0,Male,S,Masters,Sales,Sales Manager,05-05-2021,82532.0,"58511,63048,68567,73334",3.0,1.0,4,7,No,2,0.06166628131434914,2021-07-10,26,MGR_137,Active,0
EMP_0079,35.0,Male,M,High school,Operations,Operations Analyst,2015-12-02,68217.0,59737,4.0,3.0,4,,No,2,0.20674809821132617,2016-03-30,15,MGR_143,Terminated,1
EMP_1841,33.0,M,Single,Master,Finance,Financial Analyst,02/29/2012,75088.0,"52529,55765,61118,64543",3.0,2.0,3,1,N,1,0.5060118583418411,2016-04-26,5,MGR_035,Active,0
EMP_1855,43.0,M,single,Bachelor,Customer Service,Support Specialist,2015-08-20,,,3.0,4.0,Medium,18,No,3,8.693888504405999,2018-03-03,24,MGR_092,Terminated,1
EMP_0476,,Male,Married,Masters,Operations,Process Specialist,2018-07-21,,,6.0,4.0,2,19,No,1,1.237079547801623,2020-02-13,3,MGR_022,Active,0
EMP_0227,35.0,female,Single,Bachelor,Engineering,Senior Engineer,27-07-2015,,,2.0,3.0,High,3,No,1,1.4926837523120071,2021-01-10,19,MGR_051,Active,0
EMP_9811,48.0,Female,Divorced,High school,Engineering,Engineering Manager,"June 29, 2011",146513.0,"92098,101197,117945,128159",3.0,3.0,4,6,Yes,4,2.206267556153619,2016-12-13,69,MGR_066,Terminated,1
EMP_0793,37.0,MALE,Single,Master,sales,Account Manager,2017-01-01,64259.0,56719,2.0,3.0,3,22,0,0,2.7081137214056907,2021-05-06,0,MGR_051,Active,0
EMP_9858,26.0,M,Single,BS,Marketing,Marketing Analyst,2011-04-28,63138.0,59000,4.0,2.0,4,4,No,2,,2021-04-14,19,MGR_050,Active,0
EMP_0997,49.0,female,Married,High School,Engineering,Jr. Software Engineer,13-01-2013,66239.0,"47822,55592,62128",3.0,,3,2,No,4,1.5170371701863836,2022-02-22,27,MGR_034,Active,0
EMP_0056,42.0,Male,Married,Bachelor,R&D,Product Developer,08-12-2013,104004.0,"83228,88792",1.0,3.0,Very High,21,No,1,0.47652096876387645,2021-06-17,38,MGR_073,Terminated,1
EMP_0497,26.0,Male,Single,Bachelors,Customer Service,Customer Rep,2011-08-17,39887.0,"28167,32450,35024",5.0,2.0,2,50,No,4,,2018-10-14,42,MGR_074,Active,0
EMP_0457,34.0,Male,single,MS,Operations,Process Specialist,"January 18, 2021",71288.0,"60470,64951",2.0,3.0,2,9,No,3,1.394745009801969,2019-02-23,43,MGR_063,Resigned,1
EMP_0978,18.0,F,Single,Master,Marketting,Digital Marketer,10/30/2022,57059.0,"43752,50693",3.0,0.0,5,17,Yes,2,0.09486011159735623,2019-08-06,66,,Active,0
EMP_0376,28.0,M,single,Master,R&D,Product Developer,"February 14, 2020",89110.0,,4.0,1.0,5,20,No,2,4.155626431427367,2017-03-02,3,MGR_014,Active,0
EMP_0422,49.0,Male,married,Bachelors,Customer Service,Customer Rep,18-09-2014,,,2.0,4.0,3,2,No,2,6.19525206277244,2024-09-08,2,MGR_094,Laid Off,1
EMP_1009,43.0,F,single,High School,Sales,Account Manager,05/20/2018,98623.0,"63087,71159,78238,91713",1.0,3.0,Very Low,18,No,6,0.166590627692647,2022-09-15,34,MGR_046,Active,0
